geracao,n_eval,n_frente,f1_min,f2_min,W0_min_kgf,Wf_min_kgf,n_viaveis
320,32000,1,0.9676883421213424,0.9199674478880205,277303.96869709133,100562.47792849952,1
321,32100,2,0.9676868245493536,0.9198968006286682,277303.53381664795,100554.75541236524,2
322,32200,3,0.9675651275371412,0.9198968006286682,277268.65991872427,100554.75541236524,3
323,32300,4,0.9675522855003661,0.9198893526192484,277264.9798622341,100553.94126368573,4
324,32400,7,0.9675522855003661,0.9198893526192484,277264.9798622341,100553.94126368573,7
325,32500,9,0.9675522855003661,0.9195550647310509,277264.9798622341,100517.39995077753,9
326,32600,1,0.9675166538984024,0.9193064300345205,277254.7691526435,100490.22146610451,1
327,32700,1,0.9675166538984024,0.9193064300345205,277254.7691526435,100490.22146610451,1
328,32800,2,0.9675000018217526,0.9193064300345205,277249.99727853795,100490.22146610451,2
329,32900,2,0.967454992209187,0.9193064300345205,277237.09917524306,100490.22146610451,2
330,33000,1,0.9673671550950098,0.9190376380261316,277211.92828157824,100460.83956735037,1
331,33100,1,0.9673666755921281,0.9190337078694163,277211.7908736481,100460.40995834752,1
332,33200,1,0.9673666755921281,0.9190337078694163,277211.7908736481,100460.40995834752,1
333,33300,1,0.9673649443173657,0.9190230352252402,277211.2947538318,100459.24332191178,1
334,33400,1,0.967264845575885,0.9188903937898674,277182.61012773274,100444.7441660474,1
335,33500,2,0.967264845575885,0.9188842275098703,277182.61012773274,100444.07012437611,2
336,33600,2,0.9672548729769221,0.9188628927292302,277179.75234682305,100441.7380001122,2
337,33700,2,0.9672548729769221,0.918862284392749,277179.75234682305,100441.6715022985,2
338,33800,3,0.9672548729769221,0.9188476183965298,277179.75234682305,100440.06834892121,3
339,33900,2,0.9672137871178561,0.9188215656868806,277167.9786472956,100437.22050354896,2
340,34000,2,0.9672118838685705,0.9188215656868806,277167.43324589176,100437.22050354896,2
341,34100,3,0.9672105619072132,0.9188215656868806,277167.05442027724,100437.22050354896,3
342,34200,5,0.9671765447724511,0.9188173568732305,277157.3063577424,100436.76043430329,5
343,34300,6,0.9671765447724511,0.9188108641786032,277157.3063577424,100436.05071195208,6
344,34400,8,0.9671765447724511,0.9188108641786032,277157.3063577424,100436.05071195208,8
345,34500,1,0.9670710047992721,0.9173984076756039,277127.0624743093,100281.65380776387,1
346,34600,1,0.9670710047992721,0.9173984076756039,277127.0624743093,100281.65380776387,1
347,34700,1,0.9670710047992721,0.9173984076756039,277127.0624743093,100281.65380776387,1
348,34800,1,0.9670710047992721,0.9173984076756039,277127.0624743093,100281.65380776387,1
349,34900,1,0.9670710047992721,0.9173984076756039,277127.0624743093,100281.65380776387,1
350,35000,1,0.9670710047992721,0.9173984076756039,277127.0624743093,100281.65380776387,1
351,35100,1,0.967070981123988,0.9173983712750542,277127.0556898416,100281.6498287867,1
352,35200,1,0.9670409776492671,0.9173052208937255,277118.45779498987,100271.46747593507,1
353,35300,1,0.9670403854094849,0.9173040276278913,277118.2880808011,100271.33703896213,1
354,35400,1,0.9670403854094849,0.9173040276278913,277118.2880808011,100271.33703896213,1
355,35500,1,0.9670403854094849,0.9173040276278913,277118.2880808011,100271.33703896213,1
356,35600,2,0.9670366882841794,0.9173040276278913,277117.2286203577,100271.33703896213,2
357,35700,1,0.967019724479767,0.917266094916323,277112.3674165145,100267.19057978185,1
358,35800,1,0.9670132694662823,0.9172562741803036,277110.517646522,100266.11706620106,1
359,35900,4,0.9669986635744251,0.9172395246082164,277106.3321338915,100264.28615525177,4
360,36000,1,0.9666052274477603,0.9156977643474632,276993.587777466,100095.75493977347,1
361,36100,1,0.9665823446433585,0.9156106907335703,276987.03040542855,100086.23684389371,1
362,36200,1,0.9665823446433585,0.9156106907335703,276987.03040542855,100086.23684389371,1
363,36300,1,0.9665787889057936,0.915597079035758,276986.01146152336,100084.74893683357,1
364,36400,1,0.9665283665633347,0.9155204358912107,276971.56226846576,100076.37100503869,1
365,36500,2,0.9665283665633347,0.9154880495303721,276971.56226846576,100072.830822498,2
366,36600,2,0.9665262221705149,0.9154880495303721,276970.9477641739,100072.830822498,2
367,36700,2,0.9665033705673008,0.9153984061611855,276964.399333252,100063.03182433132,2
368,36800,2,0.9663632937964465,0.9153984061611855,276924.2584709626,100063.03182433132,2
369,36900,2,0.9663632937964465,0.9153835154235452,276924.2584709626,100061.40410426499,2
370,37000,2,0.9663632937964465,0.9153835154235452,276924.2584709626,100061.40410426499,2
371,37100,3,0.9663623004785808,0.915316020401059,276923.97382251295,100054.02616200775,3
372,37200,3,0.9663482647018544,0.9152756081253675,276919.951683958,100049.60865941938,3
373,37300,1,0.9663159595252635,0.914851762679501,276910.6942058132,100003.27772847949,1
374,37400,1,0.9663159595252635,0.914851762679501,276910.6942058132,100003.27772847949,1
375,37500,2,0.9662800116753659,0.914851762679501,276900.39287116984,100003.27772847949,2
376,37600,3,0.9662423409334554,0.9148479008794232,276889.5978188985,100002.85559160283,3
377,37700,1,0.9661470132289026,0.9147963447236817,276862.2803969057,99997.219941357,1
378,37800,2,0.9661470132289026,0.9146431689235093,276862.2803969057,99980.47615541177,2
379,37900,3,0.9661441149980288,0.9146431689235093,276861.4498702903,99980.47615541177,3
380,38000,5,0.9661302813656595,0.9146427632080114,276857.48565889033,99980.43180628192,5
381,38100,4,0.966074435890143,0.9146358005641372,276841.48239490495,99979.67071335137,4
382,38200,5,0.966074435890143,0.9146339132353298,276841.48239490495,99979.46440772396,5
383,38300,3,0.966074435890143,0.9146324603933136,276841.48239490495,99979.30559624262,3
384,38400,1,0.9660334782668194,0.9144781055181318,276829.7454430356,99962.43292453639,1
385,38500,1,0.9660334782668194,0.9144781055181318,276829.7454430356,99962.43292453639,1
386,38600,2,0.9660151386016045,0.9144781055181318,276824.4899679748,99962.43292453639,2
387,38700,2,0.9659826542874039,0.9144781055181318,276815.1811555647,99962.43292453639,2
388,38800,3,0.9659826542874039,0.9144454605363479,276815.1811555647,99958.86447190511,3
389,38900,3,0.9659816843266493,0.9144454605363479,276814.903200406,99958.86447190511,3
390,39000,4,0.9659816036605873,0.9144454526123023,276814.8800844727,99958.86360572047,4
391,39100,1,0.9659420167830535,0.9143297758890828,276803.535938046,99946.21887796158,1
392,39200,3,0.9659351208023353,0.9143042786709543,276801.5598030261,99943.43175387238,3
393,39300,1,0.9658574086134235,0.9140306326715316,276779.2903413995,99913.5192609463,1
394,39400,1,0.9658574086134235,0.9140306326715316,276779.2903413995,99913.5192609463,1
395,39500,1,0.9658539107237538,0.914025318101316,276778.2879745782,99912.93832044539,1
396,39600,2,0.9658539107237538,0.9140252088263235,276778.2879745782,99912.92637549662,2
397,39700,1,0.9658533561387713,0.914011256564048,276778.1290508732,99911.40124102545,1
398,39800,1,0.9658484315211243,0.9139999754079333,276776.71783616865,99910.16808759661,1
399,39900,1,0.9658484315211243,0.9139999754079333,276776.71783616865,99910.16808759661,1
400,40000,1,0.9658484315211243,0.9139999754079333,276776.71783616865,99910.16808759661,1
