AR_w,S_w,W0_kgf,b_w
7.25,96.66666666666666,43334.59265102513,26.473256946083026
7.25,97.33333333333333,43368.36389184915,26.564387187862373
7.25,98.0,43402.609627717015,26.655205870523677
7.25,98.66666666666666,43437.317949186785,26.745716167890013
7.25,99.33333333333333,43472.47735455257,26.83592120026191
7.25,100.0,43508.07673247583,26.92582403567252
7.25,100.66666666666666,43544.105345502816,27.01542769110519
7.25,101.33333333333333,43580.55281441567,27.104735133674826
7.25,102.0,43617.40910336754,27.193749281774295
7.25,102.66666666666666,43654.66450575657,27.2824730061872
7.25,103.33333333333333,43692.30963079559,27.370909131168197
7.25,104.0,43730.33539073755,27.45906043549196
7.25,104.66666666666666,43767.750210684535,27.546929653471967
7.25,105.33333333333333,43806.50306776418,27.63451947595012
7.25,106.0,43845.612557391636,27.721832551258224
7.25,106.66666666666666,43885.06782945194,27.808871486152277
7.25,107.33333333333333,43924.86256163329,27.895638846720587
7.25,108.0,43964.98924368478,27.982137159266443
7.25,108.66666666666666,44005.44059470313,28.068368911166413
7.25,109.33333333333333,44046.20955443372,28.1543365517049
7.25,110.0,44087.28927496669,28.24004249288588
7.25,110.66666666666666,44128.673112806515,28.3254891102225
7.25,111.33333333333333,44170.35462129623,28.410678743505347
7.25,112.0,44212.327543377396,28.495613697550013
7.25,112.66666666666666,44254.58580466853,28.580296242924657
7.25,113.33333333333333,44297.12350684571,28.664728616658255
7.25,114.0,44339.93492131023,28.7489130229301
7.25,114.66666666666666,44383.01448312848,28.83285163374121
7.25,115.33333333333333,44426.356785230484,28.91654658956817
7.25,116.0,44469.956572854535,29.000000000000004
7.25,116.66666666666666,44513.808738225365,29.08321394435858
7.25,117.33333333333333,44557.908315454755,29.166190472303143
7.25,118.0,44602.25047565357,29.248931604419333
