geracao,n_eval,n_frente,f1_min,f2_min,W0_min_kgf,Wf_min_kgf,n_viaveis
324,32400,3,0.9701956183741088,0.9108103147057313,278022.46206447855,99561.50337701259,3
325,32500,3,0.9701956183741088,0.9108103147057313,278022.46206447855,99561.50337701259,3
326,32600,6,0.9701956183741088,0.9108015101846115,278022.46206447855,99560.54094680616,6
327,32700,8,0.9701952951877346,0.9108015101846115,278022.3694511233,99560.54094680616,8
328,32800,6,0.9701952951877346,0.9108015101846115,278022.3694511233,99560.54094680616,6
329,32900,6,0.9701935813128293,0.9108015101846115,278021.8783174675,99560.54094680616,6
330,33000,9,0.9701935813128293,0.9108015101846115,278021.8783174675,99560.54094680616,9
331,33100,7,0.9701935813128293,0.9107985111090295,278021.8783174675,99560.2131151283,7
332,33200,8,0.9701935813128293,0.9107985111090295,278021.8783174675,99560.2131151283,8
333,33300,9,0.9701935160128117,0.9107960303296408,278021.85960487876,99559.94193887843,9
334,33400,11,0.9701935160128117,0.9107960303296408,278021.85960487876,99559.94193887843,11
335,33500,10,0.9701935160128117,0.9107960303296408,278021.85960487876,99559.94193887843,10
336,33600,13,0.9701935160128117,0.9107749555175497,278021.85960487876,99557.6382320129,13
337,33700,11,0.9701933378512926,0.9107723617779694,278021.80855032516,99557.35470798181,11
338,33800,12,0.9701932252448451,0.9107723617779694,278021.7762814495,99557.35470798181,12
339,33900,12,0.9701932252448451,0.9107723617779694,278021.7762814495,99557.35470798181,12
340,34000,13,0.9701932013591623,0.9107720110661366,278021.7694366893,99557.31637135259,13
341,34100,18,0.9701931673673664,0.9107714893071893,278021.759695888,99557.25933740781,18
342,34200,17,0.9701928940124229,0.9107714893071893,278021.68136239215,99557.25933740781,17
343,34300,14,0.9701928940124229,0.9107714893071893,278021.68136239215,99557.25933740781,14
344,34400,10,0.9701928940124229,0.9107714893071893,278021.68136239215,99557.25933740781,10
345,34500,14,0.9701928940124229,0.9107714893071893,278021.68136239215,99557.25933740781,14
346,34600,15,0.9701928940124229,0.9107714425537312,278021.68136239215,99557.2542267448,15
347,34700,10,0.9701921992369729,0.9107563942085537,278021.48226524354,99555.60927845533,10
348,34800,13,0.9701921992369729,0.9107563942085537,278021.48226524354,99555.60927845533,13
349,34900,5,0.9701921992369729,0.9107563942085537,278021.48226524354,99555.60927845533,5
350,35000,7,0.9701921992369729,0.9107563894293678,278021.48226524354,99555.60875603817,7
351,35100,10,0.9701921992369729,0.9107563894293678,278021.48226524354,99555.60875603817,10
352,35200,9,0.9701921991930935,0.9107563894293678,278021.48225266935,99555.60875603817,9
353,35300,11,0.9701921983954597,0.9107563894293678,278021.4820240967,99555.60875603817,11
354,35400,5,0.9701911799352215,0.9107557689511849,278021.19017076574,99555.54093100403,5
355,35500,7,0.9701911799274734,0.9107551204533326,278021.19016854546,99555.47004311434,7
356,35600,10,0.9701911799274734,0.9107551204533326,278021.19016854546,99555.47004311434,10
357,35700,8,0.9701898607990215,0.9107547942138227,278020.81215473765,99555.43438157697,8
358,35800,7,0.9701898607990215,0.9107437766693838,278020.81215473765,99554.23004378003,7
359,35900,8,0.9701898607990215,0.9107437766693838,278020.81215473765,99554.23004378003,8
360,36000,9,0.9701898607990215,0.9107437766693838,278020.81215473765,99554.23004378003,9
361,36100,9,0.9701898607990215,0.910743265163324,278020.81215473765,99554.1741305877,9
362,36200,5,0.9701898607990215,0.9107430912426641,278020.81215473765,99554.15511916227,5
363,36300,6,0.9701898607990215,0.9107430912426641,278020.81215473765,99554.15511916227,6
364,36400,9,0.9701886672024428,0.9107418617387182,278020.4701137583,99554.0207209684,9
365,36500,10,0.9701886672024428,0.9107418617387182,278020.4701137583,99554.0207209684,10
366,36600,10,0.9701886672024428,0.9107418617387182,278020.4701137583,99554.0207209684,10
367,36700,7,0.9701883954935618,0.9107418617387182,278020.39225196355,99554.0207209684,7
368,36800,7,0.9701608178988695,0.9107418617387182,278012.4895253083,99554.0207209684,7
369,36900,8,0.9701608178988695,0.9107409022209301,278012.4895253083,99553.91583520683,8
370,37000,7,0.9701608178988695,0.9107409022209301,278012.4895253083,99553.91583520683,7
371,37100,8,0.9701608178988695,0.9107409022209301,278012.4895253083,99553.91583520683,8
372,37200,12,0.9701606792701327,0.9107409022209301,278012.4497993994,99553.91583520683,12
373,37300,13,0.9701606792701327,0.9107409022209301,278012.4497993994,99553.91583520683,13
374,37400,11,0.9701603949433526,0.9107408685091923,278012.36832177785,99553.91215014613,11
375,37500,12,0.9701603949433526,0.9107402349386657,278012.36832177785,99553.84289397599,12
376,37600,8,0.9701603949433526,0.9107402349386657,278012.36832177785,99553.84289397599,8
377,37700,10,0.9701603949433526,0.9107402349386657,278012.36832177785,99553.84289397599,10
378,37800,12,0.9701603949433526,0.9107402349386657,278012.36832177785,99553.84289397599,12
379,37900,11,0.9701603947610937,0.9107388166402083,278012.36826954916,99553.68785848244,11
380,38000,9,0.9701583107445578,0.9107388166402083,278011.77106688474,99553.68785848244,9
381,38100,11,0.9701583107445578,0.9107388166402083,278011.77106688474,99553.68785848244,11
382,38200,3,0.9701558935021838,0.9106386924871483,278011.07837392314,99542.74319630412,3
383,38300,3,0.9701558935021838,0.910638652438277,278011.07837392314,99542.73881852558,3
384,38400,3,0.970154671697649,0.9106379005132782,278010.7282495786,99542.6566249205,3
385,38500,3,0.970154671697649,0.9106379005132782,278010.7282495786,99542.6566249205,3
386,38600,5,0.970154671697649,0.9106378909321686,278010.7282495786,99542.65557760072,5
387,38700,6,0.970154671697649,0.9106378909321686,278010.7282495786,99542.65557760072,6
388,38800,8,0.970154671697649,0.9106342773396969,278010.7282495786,99542.26057252308,8
389,38900,5,0.9701539191485814,0.9106342773396969,278010.51259663125,99542.26057252308,5
390,39000,6,0.9701539191485814,0.9106342773396969,278010.51259663125,99542.26057252308,6
391,39100,6,0.9701538781805864,0.9106342773396969,278010.5008567073,99542.26057252308,6
392,39200,4,0.9701360348495406,0.9106320136546715,278005.3876128059,99542.01312705538,4
393,39300,4,0.9701360348495406,0.9106318510366569,278005.3876128059,99541.9953511324,4
394,39400,7,0.9701360348495406,0.9106318510366569,278005.3876128059,99541.9953511324,7
395,39500,8,0.9701360348495406,0.9106318510366569,278005.3876128059,99541.9953511324,8
396,39600,8,0.970135357608322,0.9106318510366569,278005.1935403246,99541.9953511324,8
397,39700,9,0.970135357608322,0.9106263358699767,278005.1935403246,99541.39248324958,9
398,39800,11,0.970135357608322,0.9106263358699767,278005.1935403246,99541.39248324958,11
399,39900,6,0.970135357608322,0.9106250908204737,278005.1935403246,99541.25638575674,6
400,40000,9,0.970135357608322,0.9106250639862268,278005.1935403246,99541.25345248083,9
