geracao,n_eval,n_frente,f1_min,f2_min,W0_min_kgf,Wf_min_kgf,n_viaveis
321,32100,100,0.9684299228454164,0.9131798958639126,277516.4785196693,99820.52444723244,100
322,32200,100,0.9684299228454164,0.9131798767756261,277516.4785196693,99820.52236067451,100
323,32300,100,0.9684299228454164,0.9131798593055737,277516.4785196693,99820.52045100719,100
324,32400,100,0.968429922396897,0.9131798059750956,277516.4783911401,99820.51462140417,100
325,32500,100,0.968429922396897,0.9131797909488157,277516.4783911401,99820.51297886785,100
326,32600,100,0.968429922396897,0.9131797679089809,277516.4783911401,99820.51046036257,100
327,32700,100,0.968429922396897,0.9131797679089809,277516.4783911401,99820.51046036257,100
328,32800,100,0.968429922396897,0.9131797678819671,277516.4783911401,99820.51045740966,100
329,32900,100,0.968429922396897,0.9131797678819671,277516.4783911401,99820.51045740966,100
330,33000,100,0.968429922396897,0.9131797678819671,277516.4783911401,99820.51045740966,100
331,33100,100,0.968429922396897,0.9131797653581425,277516.4783911401,99820.5101815281,100
332,33200,100,0.9684299223893159,0.9131797653581425,277516.47838896763,99820.5101815281,100
333,33300,100,0.9684299223893159,0.9131797108083446,277516.47838896763,99820.50421864011,100
334,33400,100,0.9684299222232458,0.9131796882516541,277516.47834137804,99820.50175294776,100
335,33500,100,0.9684299222232458,0.913179607418447,277516.47834137804,99820.49291699642,100
336,33600,100,0.9684299222232458,0.913179607418447,277516.47834137804,99820.49291699642,100
337,33700,100,0.9684299222205912,0.913179607418447,277516.4783406173,99820.49291699642,100
338,33800,59,0.9684299222205912,0.913166412149431,277516.4783406173,99819.0505301465,59
339,33900,75,0.9684299219900501,0.913166412149431,277516.47827455273,99819.0505301465,75
340,34000,2,0.9684208923171894,0.913166412149431,277513.89070166246,99819.0505301465,2
341,34100,4,0.9684208923171894,0.913166412149431,277513.89070166246,99819.0505301465,4
342,34200,4,0.9684208923171894,0.913166412149431,277513.89070166246,99819.0505301465,4
343,34300,5,0.9684208923171894,0.9131662879334265,277513.89070166246,99819.03695198215,5
344,34400,6,0.9684208922676154,0.9131662879334265,277513.89068745635,99819.03695198215,6
345,34500,9,0.9684208922676154,0.9131662155338175,277513.89068745635,99819.02903791508,9
346,34600,11,0.9684208922172313,0.9131660316312497,277513.8906730181,99819.00893535824,11
347,34700,15,0.9684204925303682,0.9131660296044921,277513.77613743005,99819.00871381153,15
348,34800,14,0.9684204925303682,0.9131660296044921,277513.77613743005,99819.00871381153,14
349,34900,16,0.9684196602896777,0.9131659616562783,277513.53764778795,99819.00128633052,16
350,35000,17,0.9684196602896777,0.9131659616562783,277513.53764778795,99819.00128633052,17
351,35100,24,0.9684196602896777,0.9131659616562783,277513.53764778795,99819.00128633052,24
352,35200,29,0.9684196602896777,0.9131659578419132,277513.53764778795,99819.00086937881,29
353,35300,37,0.9684196602896777,0.9131659330270906,277513.53764778795,99818.998156848,37
354,35400,40,0.9684193715011337,0.9131658619370293,277513.4548915885,99818.99038592877,40
355,35500,52,0.9684193419003226,0.9131655956160012,277513.44640908233,99818.96127413513,52
356,35600,64,0.9684193419003226,0.9131655956160012,277513.44640908233,99818.96127413513,64
357,35700,80,0.9684193297668287,0.9131655956160012,277513.4429320682,99818.96127413513,80
358,35800,64,0.9684193297668287,0.9131655956160012,277513.4429320682,99818.96127413513,64
359,35900,74,0.9684193297668287,0.9131655225105902,277513.4429320682,99818.95328291619,74
360,36000,40,0.9684193001459312,0.9131647403406409,277513.43444380595,99818.86778320809,40
361,36100,41,0.968419243512677,0.9131647403406409,277513.4182147935,99818.86778320809,41
362,36200,15,0.968419243512677,0.9131647403406409,277513.4182147935,99818.86778320809,15
363,36300,20,0.968419243512677,0.9131645520938375,277513.4182147935,99818.8472057789,20
364,36400,20,0.9684189073314038,0.9131645360185039,277513.32187757705,99818.84544856957,20
365,36500,27,0.9684189061953893,0.9131645360185039,277513.32155203697,99818.84544856957,27
366,36600,36,0.9684189061953893,0.9131644549443546,277513.32155203697,99818.83658628062,36
367,36700,44,0.9684189061953893,0.9131644549443546,277513.32155203697,99818.83658628062,44
368,36800,49,0.9684189061953893,0.9131643391615037,277513.32155203697,99818.82392995195,49
369,36900,56,0.9684189061953893,0.9131642914739475,277513.32155203697,99818.81871718183,56
370,37000,57,0.9684189061953893,0.9131642904513603,277513.32155203697,99818.8186054019,57
371,37100,62,0.9684189061392126,0.913164273581409,277513.32153593877,99818.81676133219,62
372,37200,73,0.9684188762142375,0.9131642735355014,277513.3129605391,99818.81675631399,73
373,37300,84,0.9684188759551998,0.9131642661824294,277513.31288630835,99818.815952543,84
374,37400,82,0.9684188545411051,0.9131642661824294,277513.3067498146,99818.815952543,82
375,37500,83,0.9684188545411051,0.9131642661824294,277513.3067498146,99818.815952543,83
376,37600,82,0.9684188545411051,0.9131642398700807,277513.3067498146,99818.81307631625,82
377,37700,78,0.9684188387301098,0.9131642398700807,277513.30221896357,99818.81307631625,78
378,37800,85,0.9684188387301098,0.9131642398700807,277513.30221896357,99818.81307631625,85
379,37900,95,0.9684188387301098,0.9131642398700807,277513.30221896357,99818.81307631625,95
380,38000,100,0.9684188387301098,0.913164188679418,277513.30221896357,99818.80748061837,100
381,38100,100,0.9684188387301098,0.913164188679418,277513.30221896357,99818.80748061837,100
382,38200,100,0.9684188387301098,0.9131641649033595,277513.30221896357,99818.8048816358,100
383,38300,100,0.9684188387300949,0.9131641640467133,277513.3022189593,99818.80478799505,100
384,38400,100,0.9684188387300949,0.9131641640467133,277513.3022189593,99818.80478799505,100
385,38500,100,0.9684188387300949,0.9131641640467133,277513.3022189593,99818.80478799505,100
386,38600,100,0.9684188387300949,0.9131639983276553,277513.3022189593,99818.78667309418,100
387,38700,100,0.9684188387300949,0.9131639983276553,277513.3022189593,99818.78667309418,100
388,38800,1,0.9684101548146914,0.913133875729579,277510.81372746837,99815.49394451868,1
389,38900,1,0.9684101548146914,0.913133875729579,277510.81372746837,99815.49394451868,1
390,39000,1,0.9684101548146914,0.913133875729579,277510.81372746837,99815.49394451868,1
391,39100,1,0.9684101548146914,0.913133875729579,277510.81372746837,99815.49394451868,1
392,39200,2,0.9684101548146914,0.913133875729579,277510.81372746837,99815.49394451868,2
393,39300,1,0.9684099503780412,0.9131331887501402,277510.7551434264,99815.41885017179,1
394,39400,2,0.9684089766778138,0.9131331887501402,277510.476116672,99815.41885017179,2
395,39500,5,0.9684089766778138,0.9131318791564236,277510.476116672,99815.27569729228,5
396,39600,5,0.9684089766778138,0.9131309802317626,277510.476116672,99815.17743502052,5
397,39700,1,0.9683984817918766,0.9130830870365518,277507.46866748127,99809.94218631973,1
398,39800,2,0.9683970494359294,0.9130830870365518,277507.05820682837,99809.94218631973,2
399,39900,2,0.9683970494359294,0.9130830619119706,277507.05820682837,99809.93943992894,2
400,40000,3,0.9683970494359294,0.9130805440837305,277507.05820682837,99809.66421383544,3
