$S_w$ [m$^2$],$AR_w$,$\Lambda_w$ [deg],$\delta_w$ [deg],"$x_{r,w}$ [m]",$W_0$ [$10^3$ kgf],$W_f$ [$10^3$ kgf],$SM_{aft}$
427.7763481292298,11.77853428622985,39.344515455949505,3.4816296354146385,21.361999504377017,285.7697934189965,97.50269834129577,0.5609910252987442
361.41466027357654,11.856526043861654,29.65651996530014,0.1329816683485244,19.82727997708542,283.7072839376499,106.30357499000756,-0.02553244813046967
363.90583638379115,9.461088306233911,35.63626743287819,4.3797498485097766,21.541376508495176,281.14045696883665,106.31462803998467,0.30869037886915757
408.5324414484686,7.37869680352436,37.52420079794911,1.0411198796225989,19.644574627319436,297.9730181629445,119.023413553474,0.20580393815044623
425.6073647691792,12.044905013712256,38.45826118102094,1.1694936744393163,20.495511806610665,284.37580420022925,96.72150055485635,0.4931525159775183
426.324619837121,13.183355483349526,39.979681663030114,4.3189831444188105,18.215923491079657,287.1631169610127,95.19858051477571,0.4204907274262897
386.4171194340212,12.804276655480288,14.298140748900206,1.5957122915892668,18.263135457649394,418.99201861084873,204.59030246515104,-0.720487421783828
405.3115159348252,7.260642317699763,35.02381473827708,1.1266073391983633,19.05567040551557,302.00190278156526,123.53333103408713,0.0667676892225811
425.0352440246349,10.203035099304067,32.80385554161108,2.2129658467198063,18.69527727299148,285.45679701044645,104.36451395701434,0.04886142570564931
425.2452251062263,7.784728340040306,30.125575908549532,4.077020091903951,19.849381338807998,308.4613130158869,127.37786085919399,0.02072225776098434
419.31936189073417,6.134954116186297,36.71805899498037,4.895770700391923,20.34169918976311,322.88218904216404,140.18231995906788,0.21200904522871658
394.037191268199,10.449560115423713,33.235361508939654,3.313394884102858,21.27624206470358,281.2521996906462,103.08708837103171,0.28093400614824776
430.3441756161816,12.532322016618785,12.408343572583776,3.1981649564380317,19.903700003274253,422.49257795408624,203.9978696744449,-0.5098951119275562
401.3385614824924,11.068126272310032,24.390553204756557,1.3936729414655469,21.319416835594154,314.0209033716908,127.98940767287256,-0.00599323364558338
390.02951910618424,9.266653290529057,29.0838469004292,3.255500420540895,18.55916964067471,299.4172646044301,120.37093238060677,-0.1674021332638789
370.4712614587917,10.815609372290321,22.615002737344938,1.9856819218531245,19.780650634975483,335.8284273531796,147.217709281197,-0.2819362668733955
403.0450073029944,7.820843514383632,24.64771427839699,1.6546032758184162,19.889650949971102,364.67963404862377,171.61306904267636,-0.15412286422644278
376.74251383301197,7.863697324520447,36.30080849091701,4.032015125420645,21.507773403943922,294.0574017181145,117.8220603138468,0.28042329838963104
388.8217094821727,9.140266364612732,28.30701458464286,2.3207459839685454,17.864421206547657,304.85869713370545,124.91300173719686,-0.2652062516737754
385.5389681524422,7.404938157454219,27.916063157364498,4.575176963584355,19.99708599350392,348.8356830937996,161.28133900986194,-0.08179468741854705
363.1827850750767,13.923578765395742,31.377293211286016,3.82886140054352,18.040262764427503,276.0173941857238,96.64719811433898,-0.11509026844485928
356.08097622939556,7.004086703629584,35.898737791811286,3.1074233945734564,18.634175731097805,318.42207340965984,139.3003157607065,-0.023855549521936536
430.2059751226337,9.66676269654911,31.614257938990782,1.7002295530586045,21.076980028139698,289.52756546160947,108.52249449954334,0.2194774898512072
413.5248993600776,13.2886704095735,22.999023171331814,2.079124594511656,20.387795820392498,316.0020466036346,124.76728612511091,-0.11642241432324123
416.97412515168736,9.386859602252962,27.49814485280473,4.747908494680714,18.52228220672313,305.4778912170598,123.04626162464913,-0.17875609367509013
402.25210225603166,12.770533253741363,10.516540940207301,3.67378685963013,18.243193813476406,494.17216110900125,258.73120224586216,-0.810916927986953
393.265894702334,13.598619441682683,20.34459489445821,0.7601670138521011,20.29467190820421,334.8516993188876,140.2387725090775,-0.2590347766020344
365.9090140747954,13.835898576694756,13.207134390152508,4.71465531642032,18.140526338253192,470.3211873417462,242.3732825070321,-0.8424160822806026
366.3153557180461,13.34427470087942,33.62707756511216,0.06825854599039541,20.639057042574013,273.54480273224607,94.5665451195967,0.2902603363123959
424.6082395843282,13.261059070369575,22.228398650353057,0.16662799154788455,18.702802330302188,321.96035787395573,128.35682775819245,-0.31646921941798883
426.8243543876479,11.402582853484473,25.55550767469346,2.5529331128476347,20.569740131398035,306.1408586415458,119.31851842880948,-0.006177525020915733
357.9284890630835,8.035881103503673,28.75310110568833,1.1020040257189003,20.616753750827847,333.3178634856637,150.1694838668289,-0.03745486616442026
419.06404362063023,13.140582158534436,12.57758551229581,0.782423500111553,18.196958680497964,418.3786303342035,200.77865305377827,-0.7251684845020975
389.55128671023886,6.344360820271793,34.377182680526985,0.2294460404121455,21.203386505620866,335.22277323571194,151.56368332864534,0.1895352314406446
396.6789935461434,13.70897168087906,38.63283200751664,3.174231474328746,17.94959295975666,279.6851625730304,92.71118654900646,0.30527275828050865
411.89494171517657,12.830717078787407,35.21052147515751,1.268096720575703,17.87531806730035,280.0911710907605,95.25443073944469,0.12092303927576419
383.4919974826944,6.245615195145486,31.91507218817793,2.8988129147867028,17.839988778070754,395.69927944547305,197.83891461666832,-0.1650442611807531
415.2889483177297,6.59670744384659,31.01488006469775,4.607059382650842,20.27598625772671,333.5447813803436,149.0965288612789,0.056287152327395326
384.783459436485,10.323424242403316,38.21497292226226,2.2013162203958743,19.831807787775748,279.3019417217764,100.36160751786501,0.32251202511199306
369.49860199511716,12.506679584984129,15.052053655979163,0.11754797394370009,20.31998961901557,439.05651499582336,221.27633333934537,-0.48087955709509356
422.0153908473277,11.252869284630854,25.639004468504524,3.6545737882428266,19.79403687871319,305.8774806352596,119.77159484625525,-0.09135967502384519
366.07935258204606,13.495650670224677,36.55381824960868,4.174954566148534,18.133602541998954,272.59849294026174,92.22557856422766,0.15147683314081756
371.983855931239,11.450666817597128,31.34909482380913,0.14534645951083403,21.60948797146071,280.38318811222837,103.12799596512365,0.24810885520823953
364.1895375715361,11.317174063000529,31.706488420744254,4.823166233740101,21.00034188910852,279.4915559339651,103.22450696362974,0.1816447111288952
364.7416407614515,10.984882725413872,22.482828389097513,2.331510704553239,21.45716369482834,337.1574983569997,148.3771139919401,-0.10910425406678396
422.5398586721235,12.454765076813445,28.571944517082876,4.095993509098062,19.405945673023915,291.12786600378377,105.89098069186313,-0.0018559071094306765
412.16710501522766,9.234491366255462,24.472926444690366,3.363854417407625,21.242881012130677,328.3880700054981,141.23708658608112,-0.016764266356170204
410.14760623568964,11.174167873247818,16.72270946282931,3.4521861880650997,20.6541308738432,390.75015036195055,184.635435870947,-0.3095862643591608
358.307949355544,11.193890793138582,32.67429416554928,0.15377383714818751,20.58210893563644,277.5466537773553,102.15406064825102,0.16124054691525655
359.893924154763,12.378235705381451,26.44332127071075,4.355408538247349,21.21187718934356,296.47298352551456,115.80506722845759,0.013876640441975075
415.5913681577923,10.711387873824535,34.036402683595114,1.3351092879022342,19.910846676460345,282.16618531291414,101.1561208207222,0.2151717404160425
416.0148239464996,6.935589195974986,35.66451030722094,2.852834225544418,19.37542404126908,305.44595273493053,125.885253464448,0.12051624269298292
374.7629400827527,9.283873913895807,32.97197963725745,0.8167109101855907,18.23236661726257,286.2697727860976,110.59682087275033,-0.09175934011637144
403.57375097556576,10.49544831842762,28.010326234282616,2.2637672374433557,18.111445143782912,296.3371690154565,115.04174158335549,-0.21698114745504035
423.68030299098155,11.281298650037591,27.82546908388168,3.2079003902685246,19.434573962591426,295.6774457922719,111.54484761047618,-0.04629311661601341
359.6872832438366,7.597541299470327,29.85789075686858,1.7186616092269769,19.814365398000575,337.0111641167694,153.3939298882526,-0.0835338458687649
356.11362047561124,9.864429305979654,28.867200996155745,4.8455320901511385,20.299964717045665,298.6713959460523,121.29889288350346,-0.04700068675563589
373.2838695274505,7.774893514121644,34.3252039922167,1.9483801180459401,20.981501654917402,299.2611291550683,122.83516828467972,0.1855597219629112
404.6889193397099,12.750391376997937,26.18719462790688,3.4678139857007704,21.498081732496427,298.30819612527836,112.81229479771902,0.11072895347772578
382.8875186732076,6.879864603414408,38.40164270108791,4.783319866252796,21.077317216706803,308.5025152325122,129.399427629628,0.28384434194264013
428.54553385228496,7.913601653076593,26.247582221245494,4.275041649647254,19.62803699250808,331.7051568923297,144.9916907337941,-0.10299521537851188
419.69433098774647,9.9263627842065,17.850317847326373,3.119688087337739,20.155459992892837,394.1166066252647,188.7383146164492,-0.3034911338562337
390.4555269434611,12.690937147133258,19.16926177371748,3.2920533287192653,20.461737024723746,350.59819246229654,153.71544742368025,-0.2882714332226003
427.18870925385534,6.616185539593206,30.433036950811573,4.918910719629437,19.965432974480322,332.6798866372414,147.82044187962936,0.02893915287041064
424.2998588012252,13.394949630720767,32.88250566853607,1.9205247111962613,19.71817873454238,283.18133750085985,96.48082018785256,0.23928206114092795
433.2659164446556,9.118700106797313,22.55844112637601,0.36846158508568533,21.47879247703221,344.6658228128342,152.31047824193098,-0.0265947400478434
380.99493712070233,10.139490068922864,22.797602915945724,3.3526288151226824,18.45833443609571,339.53769193797274,150.316470035048,-0.39752834230740447
382.4135511079389,9.772275180168897,27.00169121374112,3.901433963967693,19.543650579377974,307.25715850663175,126.26962981435351,-0.14531900985705914
389.7790318796632,9.341768945998602,37.279977878163734,3.7360982327008574,18.292319111053043,282.60418113581363,104.8524346528585,0.10804246562908852
428.8998304051761,11.351914861650606,17.025579288985604,1.8131340694617233,19.15503775143017,378.3853555031501,173.65271914157566,-0.43211386665156126
391.55509451443817,13.675134320204105,25.380701526173972,1.2498403980166353,21.430764688463128,299.94204723261305,113.78444613553627,0.07039110862986961
381.9319328398224,10.653042218185485,24.73669472838799,1.0094728927956593,20.88439731313126,315.68655660577383,131.40171740254206,-0.07261128020793
397.94843830138666,10.226708837871048,20.86147422572956,4.130255934431737,20.75686893846367,355.101492868878,160.64003136822652,-0.18737914271323272
407.78412648683354,11.759018752412356,21.876819668501753,1.609484810701531,19.680718052120966,329.1571040734668,137.79216618083544,-0.25309759127867104
355.7865277602315,13.81070886015757,37.66273003737986,0.3823237856090672,18.8298957177116,271.29491377476813,91.1484910194237,0.28338843477401104
433.6251473208117,11.116843250566582,27.280529625045492,3.339547757125825,19.132900182160697,299.16627942137075,113.77761866144324,-0.08521723122604635
374.8939729539178,11.879996625793805,26.29219119087456,4.763167059272129,19.556317176849817,298.8895276221113,117.17843238753595,-0.16298382665765146
406.0413032920703,7.183535301404326,25.83496594995342,3.038382094808279,18.025177987344357,378.3372940748868,182.73388382793044,-0.2814304274533259
417.6698154037782,9.0546750156931,37.01454424426444,4.705059235439401,21.42234748193288,286.19068713799504,106.0375054416917,0.3690479462859715
394.94064103922494,13.696883378348474,39.71170412650858,0.027583678401712594,20.59617917830871,280.5893599201238,92.82209057573661,0.5932176473845431
415.0232655071269,9.362557037226532,25.242049222725083,0.8555907204748808,21.103030754190108,320.2982177313317,134.6598146397892,-0.0027649669336408857
429.18538413931196,6.957079746573381,28.45989237834103,0.3293534525338383,21.327143756776838,336.82218160675916,150.4409179178966,0.09497633370174416
367.95585582270894,12.254789658986063,25.733625972502676,1.0553422433576878,20.97539105144673,300.8099106120355,118.67167668935608,-0.02931632387711482
371.3803623835576,10.932904383662969,24.51879602632271,2.792121112388302,21.741727989070178,316.5947205360791,132.4452452902617,0.0002217450408536545
432.6772769632373,11.969656802489432,32.385934049091446,2.2361026070094043,18.181837436642866,284.8342366803448,99.90082151475691,0.03400383780178903
368.07427840013924,7.171668418348791,28.44855047539744,2.8284965284840786,19.42025834178206,394.4065302065088,196.63968214799303,-0.14554473420038788
378.9050242299497,9.024956658494066,27.69669618728693,1.7757650410437371,21.39142719562373,311.6545614403142,131.00823634897586,0.05045128792580151
400.0228348660005,6.077457696480874,35.091619499558476,1.8590365832002869,20.490228623822794,339.17415860326304,154.24328646759696,0.1580601074501777
